,pose_name_l3,pose_name_alt_l3,pose_name_l2,pose_name_l1,image_shape,channel_B_pixel_mean,channel_G_pixel_mean,channel_R_pixel_mean,channel_B_pixel_std,channel_G_pixel_std,channel_R_pixel_std,channel_B_pixel_min,channel_G_pixel_min,channel_R_pixel_min,channel_B_pixel_max,channel_G_pixel_max,channel_R_pixel_max,image_path
9843,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(224, 300, 3)",101.67418154761904,108.03599702380953,137.90848214285714,68.06721459304131,70.69522298167368,58.62991262353824,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9843.jpeg
9844,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(715, 1000, 3)",86.80808531468531,107.01327132867132,119.10972727272727,61.36174025689754,73.07817560493667,78.90605022001937,0.0,0.0,0.0,237.0,254.0,255.0,./data/loaded/9844.jpeg
9845,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(539, 800, 3)",219.56185528756959,219.87005333951763,225.04823979591836,59.76769368351283,51.885865755175864,41.35550979112094,0.0,0.0,0.0,255.0,255.0,254.0,./data/loaded/9845.jpeg
9846,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,,,,,,,,,,,,,,
9847,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(640, 640, 3)",70.8474951171875,98.6605615234375,126.00595947265624,59.30509815408289,51.430772563530155,54.50269691338532,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9847.jpeg
9848,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(177, 236, 3)",95.66195058891124,125.92787034377095,169.14088384563823,51.54010379548998,53.00646680507725,63.039109513252896,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9848.jpeg
9849,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(394, 525, 3)",168.4296156635243,171.38871646120379,174.9954121343969,49.56975214432897,50.14414845415673,50.556543619126785,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9849.jpeg
9850,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(552, 736, 3)",228.63142919029616,230.6033740942029,225.752609089477,39.86916726867776,39.27545542076333,49.14289070018196,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9850.jpeg
9851,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(146, 325, 3)",172.41879873551107,175.4972602739726,180.6310010537408,66.32438176947299,70.65934516311039,65.13373390058683,5.0,1.0,0.0,255.0,252.0,255.0,./data/loaded/9851.jpeg
9852,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(498, 736, 3)",69.47353271782784,80.0562139863803,110.23233695652173,53.890122641732916,49.596917835621525,46.34150360971747,0.0,0.0,1.0,205.0,210.0,241.0,./data/loaded/9852.jpeg
9853,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(480, 640, 3)",127.62641276041667,120.17194986979166,125.73185546875,52.49224703687842,45.313037715632355,52.29591202872947,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9853.jpeg
9854,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(461, 400, 3)",189.70604663774404,189.70604663774404,189.70604663774404,54.45600311997381,54.45600311997381,54.45600311997381,20.0,20.0,20.0,255.0,255.0,255.0,./data/loaded/9854.jpeg
9855,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(120, 160, 3)",116.71083333333333,135.35822916666666,169.83192708333334,87.58237269929884,85.19280403510703,67.41457272784585,0.0,0.0,0.0,249.0,253.0,255.0,./data/loaded/9855.jpeg
9856,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(560, 560, 3)",119.61513073979592,115.16797193877551,126.95811862244898,66.07260991233083,74.26975699812434,78.5141528645113,18.0,5.0,9.0,228.0,231.0,244.0,./data/loaded/9856.jpeg
9857,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(751, 1024, 3)",153.23410582764646,187.31964932173767,196.49858001830893,46.70780056673564,56.73875197822295,57.34409594379775,0.0,7.0,18.0,246.0,255.0,255.0,./data/loaded/9857.jpeg
9858,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(726, 2048, 3)",158.621657358385,187.03758958548553,187.43696800210915,85.1973104130514,71.78696544834956,89.8820395438542,0.0,6.0,0.0,255.0,255.0,255.0,./data/loaded/9858.jpeg
9859,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(600, 800, 3)",200.77880208333335,200.77880208333335,200.77880208333335,72.7050072684016,72.7050072684016,72.7050072684016,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9859.jpeg
9860,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(490, 736, 3)",87.89099101597161,107.99906000443656,115.88463287488909,57.41203229966581,59.586509038058885,56.83551880618836,0.0,0.0,0.0,248.0,242.0,255.0,./data/loaded/9860.jpeg
9861,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(463, 614, 3)",77.5222349638739,99.26311198035754,126.21077310557827,58.928932233269315,50.63388620838587,52.349464401089236,0.0,3.0,0.0,255.0,255.0,255.0,./data/loaded/9861.jpeg
9862,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(796, 1404, 3)",63.30880542312703,74.72156365874959,85.8502528668986,52.54662628251618,57.532335036992556,62.55885184663929,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9862.jpeg
9863,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(289, 500, 3)",108.96697577854671,112.00481660899653,131.32606920415225,61.77168299014848,63.59890364050568,63.07486679131883,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9863.jpeg
9864,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(451, 792, 3)",182.93490055768325,192.37051781674842,212.30105097538578,82.86935750936229,82.1882917045543,64.9661066954505,0.0,0.0,6.0,255.0,255.0,255.0,./data/loaded/9864.jpeg
9865,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(300, 281, 3)",134.2475919335706,149.03221826809016,160.20743772241994,63.725816547736066,64.65948130842484,67.88148414783859,0.0,7.0,5.0,255.0,255.0,255.0,./data/loaded/9865.jpeg
9866,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(490, 736, 3)",93.65662710736468,114.37765084294587,146.48644909050577,40.90608186036191,46.96330435722775,56.70984579287015,0.0,0.0,0.0,255.0,236.0,254.0,./data/loaded/9866.jpeg
9867,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(300, 300, 3)",114.49548888888889,119.37427777777778,125.04557777777778,54.55496088741751,49.34617596948854,45.15262426727519,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9867.jpeg
9868,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(344, 400, 3)",248.80407703488373,248.80407703488373,248.80407703488373,30.079942796961642,30.079942796961642,30.079942796961642,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9868.jpeg
9869,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(1064, 1600, 3)",90.39698601973684,123.45061971334586,139.72844631109024,51.03588328765064,38.6849244290544,62.268844178891364,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9869.jpeg
9870,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(360, 480, 3)",114.80822337962962,106.72844907407408,130.33231481481482,85.37536059907637,82.73546503432782,90.2662646661047,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9870.jpeg
9871,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(330, 765, 3)",212.30832640126758,199.48652406417114,222.52708655179242,59.39697081335006,65.60016510900445,59.10002093802388,30.0,28.0,31.0,255.0,255.0,255.0,./data/loaded/9871.jpeg
9872,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(2592, 3888, 3)",84.41837340598487,97.1717109744132,116.95959770963522,30.455289656643185,36.51061298582019,42.220744868243514,0.0,1.0,2.0,237.0,255.0,255.0,./data/loaded/9872.jpeg
9873,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(860, 1640, 3)",175.06641236528645,177.02759997163926,172.97414775950085,69.58396548395358,51.04998404614515,64.45012684973528,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9873.jpeg
9874,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(169, 300, 3)",121.53794871794872,122.00232741617357,136.10088757396449,39.737770124787666,56.092712722943226,59.74321827111197,24.0,3.0,0.0,230.0,229.0,255.0,./data/loaded/9874.jpeg
9875,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(753, 753, 3)",66.88910934394339,89.22716041544314,136.14705939411897,41.99744414771594,35.976401499480566,67.23951540946854,17.0,35.0,0.0,255.0,255.0,255.0,./data/loaded/9875.jpeg
9876,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(490, 736, 3)",179.24306787932565,179.24306787932565,179.24306787932565,80.7792350310038,80.7792350310038,80.7792350310038,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9876.jpeg
9877,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(1066, 1600, 3)",83.6807498827392,135.10665396341463,195.2251700281426,36.29169830458109,47.7815891090759,59.07897302440099,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9877.jpeg
9878,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(360, 432, 3)",74.56019161522634,92.75083590534979,131.0757265946502,49.01373674623817,53.78376086409387,55.35244382450519,0.0,5.0,8.0,241.0,255.0,255.0,./data/loaded/9878.jpeg
9879,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(768, 1152, 3)",165.63263052481193,165.63263052481193,165.63263052481193,58.71569057822423,58.71569057822423,58.71569057822423,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9879.jpeg
9880,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(360, 1066, 3)",173.08226235146967,173.46881644777986,186.39679226599958,68.81030934563961,72.6516562164727,71.99628599902155,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9880.jpeg
9881,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(123, 375, 3)",197.11111111111111,199.79731165311654,218.92830352303523,75.90149479274807,73.22070790756894,63.96071421268075,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9881.jpeg
9882,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(1200, 600, 3)",64.87669722222222,92.52335416666666,189.9768138888889,54.55471737706703,54.34980725841945,58.89417617561395,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9882.jpeg
9883,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(468, 736, 3)",66.34320129598662,81.30711747491638,111.84951865013007,51.755503253905005,59.996919612500896,72.39516582947795,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9883.jpeg
9884,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(667, 1000, 3)",168.3595172413793,169.63622638680658,181.12439430284857,56.04252490232852,54.27938642060746,49.04504101126382,0.0,0.0,12.0,255.0,255.0,255.0,./data/loaded/9884.jpeg
9885,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(490, 736, 3)",101.85267302573203,126.12578194321206,138.81723047914818,34.2086836944111,48.80895913333992,59.55625237081119,0.0,0.0,0.0,239.0,241.0,255.0,./data/loaded/9885.jpeg
9886,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(420, 630, 3)",135.77685941043083,143.3543537414966,152.64893424036282,74.82089200878866,74.2501282052101,75.35662616236152,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9886.jpeg
9887,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(1280, 960, 3)",116.292373046875,117.81010986328126,147.66198404947917,71.77578379523788,66.64317979792399,55.28534552766245,0.0,0.0,4.0,255.0,255.0,255.0,./data/loaded/9887.jpeg
9888,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(720, 960, 3)",75.21919270833334,96.91247685185185,158.46325665509258,79.33220643046594,77.55762915958654,77.87890341962496,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9888.jpeg
9889,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(897, 1080, 3)",237.53052252363847,237.53052252363847,237.53052252363847,53.76734863562632,53.76734863562632,53.76734863562632,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9889.jpeg
9890,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(604, 1080, 3)",65.71208609271523,99.3892307456463,155.6099537037037,47.399614957824895,42.346018472276235,43.712519976570206,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9890.jpeg
9891,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(540, 720, 3)",141.4072633744856,141.4072633744856,141.4072633744856,79.68458677864182,79.68458677864182,79.68458677864182,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9891.jpeg
9892,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(736, 736, 3)",82.20314161448488,109.61734626063327,155.67101473889414,35.26181776763059,56.55882253734121,66.08354192208394,0.0,22.0,25.0,241.0,245.0,255.0,./data/loaded/9892.jpeg
9893,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(469, 704, 3)",116.54320423047102,123.61038355301415,150.85653106222136,73.20650368250996,70.05267275017367,62.31925954594239,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9893.jpeg
9894,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(353, 614, 3)",122.14329017910696,114.79378246947984,108.522542931227,76.75205202165945,70.36162852033871,67.99507757473106,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9894.jpeg
9895,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(750, 750, 3)",135.85589866666666,121.35556266666667,165.2269048888889,46.38067046764151,68.40770074967247,60.24412881263718,38.0,0.0,9.0,255.0,255.0,255.0,./data/loaded/9895.jpeg
9896,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(183, 275, 3)",199.26740188772976,192.6447292598112,190.10616989567808,70.51107202523568,69.57737084583536,74.49954130016087,1.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9896.jpeg
9897,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(280, 626, 3)",66.01200365130077,74.55257873117299,86.30134641716111,31.525031416292865,34.03324107943121,42.19575023338408,0.0,0.0,0.0,253.0,255.0,255.0,./data/loaded/9897.jpeg
9898,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(720, 1280, 3)",140.6423752170139,134.3241134982639,131.8050759548611,66.46507902775438,66.92829784343657,63.78616345137707,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9898.jpeg
9899,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(383, 500, 3)",143.36607832898173,155.25071540469975,171.82135770234987,50.34431869932642,58.33270984059632,66.35018463250582,0.0,0.0,0.0,247.0,235.0,255.0,./data/loaded/9899.jpeg
9900,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(685, 1024, 3)",118.88728187728103,111.71360772125912,96.54562614051095,46.56933348519969,44.95664217540703,41.98739776780495,0.0,0.0,0.0,205.0,205.0,225.0,./data/loaded/9900.jpeg
9901,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(628, 1200, 3)",133.34076035031848,102.09253715498939,86.05224920382166,55.42153228122183,55.98578782098649,71.3536788004237,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9901.jpeg
9902,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(230, 340, 3)",81.12607416879796,124.59171355498721,176.37693094629157,46.84763653630754,65.83794122103801,85.26564969371245,0.0,0.0,0.0,237.0,252.0,255.0,./data/loaded/9902.jpeg
9903,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(810, 720, 3)",227.2186865569273,229.1419427297668,228.38324245541838,69.10879845523611,68.18105104501566,65.30787871303716,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9903.jpeg
9904,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(1224, 1632, 3)",131.25323092880944,133.44133966903755,128.0082219979495,45.722983498425705,41.67932094883856,49.87804624270373,14.0,13.0,4.0,255.0,255.0,255.0,./data/loaded/9904.jpeg
9905,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(502, 670, 3)",115.54214188024024,122.3556936433371,130.36898376642682,82.97328778194314,79.99527114351194,83.60122378327391,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9905.jpeg
9906,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(208, 370, 3)",93.05268970893971,95.8735446985447,129.84841476091475,60.713830567963015,57.46544353196036,66.19338238998776,4.0,2.0,15.0,255.0,255.0,255.0,./data/loaded/9906.jpeg
9907,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(2904, 4368, 3)",228.044560474248,226.50967135768272,228.58966964222645,52.035142555625384,54.07412922919259,54.013729463476814,20.0,20.0,7.0,255.0,255.0,255.0,./data/loaded/9907.jpeg
9908,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(400, 650, 3)",130.87858846153847,110.1187,122.29221923076923,66.08004325763291,67.08817947816601,72.00388651528321,0.0,0.0,0.0,255.0,245.0,255.0,./data/loaded/9908.jpeg
9909,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(157, 300, 3)",132.26146496815286,101.64687898089171,85.52832271762207,54.70894714045341,54.52044843041274,68.74949252350743,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9909.jpeg
9910,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(396, 620, 3)",196.05419517758227,197.69113717823396,212.3616568914956,82.5231379640999,75.62125879235023,67.07930954696627,0.0,0.0,0.0,255.0,254.0,255.0,./data/loaded/9910.jpeg
9911,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(759, 640, 3)",150.0717391304348,177.58212903491437,207.74238306982872,40.54317639154753,58.30345032846431,54.041251723097965,0.0,0.0,7.0,255.0,255.0,255.0,./data/loaded/9911.jpeg
9912,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(319, 927, 3)",175.4084331767626,180.8799207339549,185.86841633610968,97.8822717497778,98.79898019893552,96.86406417117671,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9912.jpeg
9913,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(1063, 1600, 3)",88.31056326434619,86.33867121354656,78.24270813734714,56.17069299292557,56.60179463374106,63.170830542832526,0.0,0.0,0.0,203.0,198.0,192.0,./data/loaded/9913.jpeg
9914,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(679, 1000, 3)",174.82243004418262,170.37769219440352,161.3384182621502,70.1113231396077,73.67132658224853,87.47998665481707,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9914.jpeg
9915,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(303, 650, 3)",99.19709063214013,106.29711601929424,116.6516019294237,53.27917660994037,59.78385815733359,67.794533489857,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9915.jpeg
9916,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(300, 300, 3)",103.53657777777778,164.37457777777777,195.8055,53.58637571310616,63.1698120794661,70.94104628159764,0.0,1.0,0.0,238.0,255.0,255.0,./data/loaded/9916.jpeg
9917,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(734, 1024, 3)",134.1103342664339,177.34875787636238,191.79510015752726,52.75261174964544,68.32373406130988,66.86837855601516,0.0,6.0,20.0,251.0,255.0,255.0,./data/loaded/9917.jpeg
9918,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(720, 1280, 3)",180.4894921875,180.0718825954861,190.12625108506944,78.07756417011645,76.87426300314135,72.49329464402766,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/9918.jpeg
9919,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(666, 1000, 3)",105.09844894894894,138.5080165165165,170.03174324324326,47.520109446406416,61.613682195056,61.1593430075181,0.0,0.0,2.0,242.0,240.0,253.0,./data/loaded/9919.jpeg
9920,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(844, 1310, 3)",143.42632864223435,157.0357440034731,178.32674107304368,60.65277637967815,66.50030706056369,70.4143107631193,0.0,0.0,0.0,255.0,254.0,255.0,./data/loaded/9920.jpeg
9921,Reclining Bound Angle Pose,Supta Baddha Konasana,Up-Facing,Reclining,"(284, 736, 3)",95.28110647581138,114.02233714788733,161.0187299066136,64.9762143062128,69.56548242657392,71.01269366980618,0.0,0.0,0.0,253.0,255.0,255.0,./data/loaded/9921.jpeg
